,X,steering_angles,travelled_dist,y
564,"['CH3_001_output/center/1479423687488372258.jpg', 'CH3_001_output/center/1479423687690299002.jpg', 'CH3_001_output/center/1479423687938855303.jpg']","[-0.057529676788499996, -0.0549213075034, -0.0488129004964, -0.042631398741, -0.031267522149299995, -0.019140159434700002, -0.012187363688, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.010451067690399999, -0.0113333499195, -0.00733240927637, -0.00880540935634, -0.0069813169539, -0.00523598771542, -0.00349065847695, -0.000926511548209, 0.00174532923847, 0.0042954866819899995, 0.00866915273145, 0.021553235455299996, 0.026179939508400002]","[0.0, 3.5258010505363786, 7.423290629991189, 8.219532947059035, 9.303552536697282, 10.09979476762949, 10.524442767101743, 11.370049137310298, 12.387673006591267, 13.18390915625218, 13.608557154034589, 14.692576550583942, 15.488818518821672, 16.28513514411722, 16.709783142210593, 17.793747569074526, 18.58998939174159, 19.386305871142095, 20.235601868251386, 21.031843575130125, 21.828085255966784, 22.624401588857285, 23.473697584436604, 24.269939146311028, 25.066255365093138, 25.862496866696, 26.711792863005286]","[135, 135, 136, 137, 138, 139, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 141, 141, 141, 141, 142, 143, 144]"
565,"['CH3_001_output/center/1479423689839209640.jpg', 'CH3_001_output/center/1479423690089155553.jpg', 'CH3_001_output/center/1479423690289207514.jpg']","[-0.012217304669299999, -0.012217304669299999, -0.012217304669299999, -0.013713485774900001, -0.012217304669299999, -0.0136862116016, -0.014549300822600001, -0.0203615639336, -0.026763704462099996, -0.031115626638599996, -0.0314159281552, -0.0314159281552, -0.0308690831244, -0.029670597985400005, -0.0279252678156, -0.0279252678156, -0.0279252678156, -0.0279252678156, -0.0274115068718, -0.024434609338599998, -0.0204415805108, -0.0191986225545, -0.0191986225545, -0.0160694505504, -0.0157079640776]","[0.0, 4.185186516269315, 7.286354051978538, 7.711002048826123, 8.5073172764231, 9.30355778967956, 10.387521190888672, 10.812169188938062, 11.608484268446366, 12.404724636362818, 13.48874279257017, 13.913390791041593, 14.709631038982357, 15.793594244997484, 16.589909093994287, 17.01455709288515, 17.81079719759001, 18.89481516028791, 19.691055177856708, 20.48729516659725, 21.336580031550916, 22.13289461840938, 22.929134488276244, 23.86334624203024, 24.489926623763353, 25.286241063604656, 26.082480790802215]","[140, 140, 140, 140, 140, 140, 139, 139, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 138, 139, 139, 139, 139, 139]"
566,"['CH3_001_output/center/1479423692239477975.jpg', 'CH3_001_output/center/1479423692489577920.jpg', 'CH3_001_output/center/1479423692689905636.jpg']","[0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, -0.00111125873471, -0.00349065847695, -0.006318885833329999, -0.0143714971798, -0.022014097231900003, -0.0279252678156, -0.029670597985400005, -0.029670597985400005, -0.029670597985400005, -0.029670597985400005, -0.029670597985400005, -0.029670597985400005]","[0.0, 4.091665367692887, 7.166778452371651, 8.246814349950965, 9.045777775101188, 9.842091138232226, 10.926053189545604, 11.350701187150628, 12.146939748160568, 13.230956576671254, 14.02719504897195, 14.451843047258972, 15.535859788016971, 16.332098146250186, 17.128336474389357, 18.21235313051615, 18.637001129711862, 19.433239340805848, 20.51725591187081, 21.313494034280925, 22.081932969839652, 22.75557488115593, 23.551887573571154, 24.635849133464852, 25.43208705399696, 25.856735051977996, 26.940751388109472]","[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 140, 139, 139, 138, 138, 138, 138, 138, 138, 138]"
567,"['CH3_001_output/center/1479423694589849092.jpg', 'CH3_001_output/center/1479423694789879920.jpg', 'CH3_001_output/center/1479423695039951468.jpg']","[-0.0174630577075, -0.00852146535571, -0.00349065847695, -0.00349065847695, -0.00258311476822, -0.00349065847695, -0.00349065847695, -0.00523598771542, -0.00953877451675, -0.0121467946529, -0.0130111309849, -0.0139626339078, -0.0139626339078, -0.0139626339078, -0.012217304669299999, -0.008839676570530001, -0.0069813169539, -0.00686199306046, -0.0104719754308, -0.0104719754308, -0.008726646192370001, -0.008726646192370001, -0.008726646192370001, -0.008726646192370001, -0.008726646192370001]","[0.0, 3.5007282214639, 7.797712435379158, 8.593949309145943, 9.677964895052465, 10.474201680389116, 10.898838546048301, 11.982854046623789, 12.779090713422482, 13.863051287161284, 14.65936255315777, 15.345164560229463, 16.239355611377658, 17.035666759329125, 18.119627183381336, 18.915863559906832, 19.76515955639259, 20.56147052871937, 21.357706789242208, 22.441721926778662, 23.045845325060835, 23.92945547931523, 24.725691564342323, 25.809706573406825, 26.605942568232745, 27.044103178197897, 28.064482761061345]","[139, 140, 141, 141, 141, 141, 141, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140]"
568,"['CH3_001_output/center/1479423696840262574.jpg', 'CH3_001_output/center/1479423697090292524.jpg', 'CH3_001_output/center/1479423697290412349.jpg']","[0.0116249548236, 0.0139626339078, 0.017214510061000002, 0.019753996883, 0.0209439508617, 0.0226892810315, 0.0226892810315, 0.0226892810315, 0.024434609338599998, 0.024434609338599998, 0.024434609338599998, 0.0232012544044, 0.0275241198996, 0.0358499823834, 0.038397245109099996, 0.04363323003050001, 0.04363323003050001, 0.04363323003050001, 0.042316415591900004, 0.0418879017234, 0.0418879017234, 0.0418879017234, 0.0418879017234, 0.0418879017234, 0.0418879017234]","[0.0, 4.223624417013159, 7.559803247350232, 8.643817484971553, 9.440052435779604, 10.289348433344434, 11.08558329382742, 12.169597401879924, 12.965832176327305, 14.049846221885412, 14.846080906471702, 15.695365770881361, 16.491600370229623, 17.575614287425893, 18.371848801834233, 19.455862654084253, 19.880510652173932, 20.964469578208913, 21.760703912627953, 22.844717637742978, 23.640951886798124, 24.72491068542616, 25.18791591674203, 26.167984651575317, 26.964218726239142, 28.04823225880378, 28.844466244788272]","[142, 142, 143, 143, 143, 143, 143, 143, 143, 143, 143, 143, 144, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145]"
569,"['CH3_001_output/center/1479423698990585246.jpg', 'CH3_001_output/center/1479423699190674669.jpg', 'CH3_001_output/center/1479423699390618154.jpg']","[0.044225167354800005, 0.04363323003050001, 0.0447784147575, 0.0456442204452, 0.0459801342024, 0.043370706073000004, 0.0407863272558, 0.0401425734162, 0.0401425734162, 0.0401425734162, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.038397245109099996, 0.0366519130766, 0.0382098744538, 0.0355897205911, 0.0349065847695, 0.0349065847695, 0.033161256462300004, 0.033161256462300004, 0.033161256462300004, 0.0314159281552, 0.0314159281552, 0.0314159281552]","[0.0, 3.7605128631249034, 7.155600362339524, 8.239558369640676, 9.03586613798462, 10.119824081042916, 10.99387293166857, 11.977619188192103, 13.061577022167537, 13.85788455805251, 14.707180553894815, 15.50341331859907, 16.58742588625933, 17.449171770848107, 18.44714800423706, 19.531160464663216, 20.32739299575006, 21.411396671473252, 22.207629115290782, 23.291586585836406, 24.14088258417413, 24.937189564709023, 26.02114693038218, 26.81737913922088, 27.90139130019536, 28.78258576535621, 29.758219960565157]","[145, 145, 145, 146, 146, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 145, 144, 144, 144, 144, 144, 144, 144, 144]"
570,"['CH3_001_output/center/1479423701041082984.jpg', 'CH3_001_output/center/1479423701240968764.jpg', 'CH3_001_output/center/1479423701440959130.jpg']","[0.00174532923847, 0.00174532923847, 0.0017477138724899999, 0.00349065847695, 0.00175455564855, 0.0008849968910639999, -0.005214207604479999, -0.008726646192370001, -0.008726646192370001, -0.0104719754308, -0.0104719754308, -0.00965393718251, -0.008726646192370001, -0.008726646192370001, -0.008726646192370001, -0.008726646192370001, -0.0069813169539, -0.0069813169539, -0.0053393429052, -0.00349065847695, -0.00349065847695, 0.0, 0.0, 0.00174532923847, 0.00174532923847]","[0.0, 4.026301894451123, 7.786821465981975, 8.870778082322062, 9.29542607936199, 10.37943749223061, 11.175668596329837, 12.259679944798872, 13.343636389358634, 14.139867346441642, 15.223878588528963, 16.020109457077798, 17.104120633645923, 18.188076905736942, 18.9843076318531, 20.068318702272226, 20.972274308697425, 21.923109361990903, 23.007065464965592, 23.510365780700877, 24.450589878048785, 25.53459201247761, 26.330822357932934, 27.414778290336113, 28.21108323153803, 29.295039098911943, 30.379049784487094]","[141, 141, 141, 141, 141, 141, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 141, 141, 141, 141, 141, 141]"
571,"['CH3_001_output/center/1479423703041306435.jpg', 'CH3_001_output/center/1479423703291401426.jpg', 'CH3_001_output/center/1479423703441358375.jpg']","[-0.0104719754308, -0.006389597204500001, -0.00201208949119, 0.00174532923847, 0.0032008045331, 0.0069813169539, 0.0069813169539, 0.0069813169539, 0.0069813169539, 0.00523598771542, 0.0069813169539, 0.0069813169539, 0.0055572972082100006, 0.00523598771542, 0.0069813169539, 0.00523598771542, 0.006628881632880001, 0.0069813169539, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00213283291483, 0.00127296325397, -0.00349065847695]","[0.0, 4.413138761900798, 7.3773885248517175, 8.298753388015246, 9.231484064298877, 10.315494085693098, 11.111723294768627, 12.19573325275805, 13.27968830498472, 14.075917369274658, 15.159927218468498, 16.24388216444999, 17.040185768642182, 18.124140651865453, 19.20809548934676, 20.004398945334827, 21.08835372134155, 22.172363315707837, 22.968591941920533, 24.05254661087229, 24.962117749145573, 25.511160380036497, 26.59511494026448, 27.67906945930852, 28.47537247868289, 29.559326931781637, 30.355629862945626]","[140, 140, 141, 141, 141, 142, 142, 142, 142, 141, 142, 142, 141, 141, 142, 141, 142, 142, 141, 141, 141, 141, 141, 141, 141]"
572,"['CH3_001_output/center/1479423705041587801.jpg', 'CH3_001_output/center/1479423705241646972.jpg', 'CH3_001_output/center/1479423705445698314.jpg']","[-0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.00730665469334, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.00581734121239, -0.00494786548833, 0.00055617993639, 0.0127821907345, 0.0191986225545, 0.0209439508617, 0.0180153065354, 0.013711546077299998, 0.00936059905883, 0.0069813169539, 0.0069813169539, 0.0069813169539, 0.0069813169539, 0.008936624014250001, 0.011543035447599999]","[0.0, 3.734373250313421, 7.366410890280594, 8.162638323425151, 9.246592114739709, 10.330600723041103, 11.126828008419912, 12.21083655247136, 13.007063750217757, 14.091008648353391, 15.175017084731808, 15.971244140033221, 17.055252511715455, 18.13920598323047, 18.935432890871155, 20.019441155603218, 20.965625477784457, 21.67632679314895, 22.57969714543701, 23.37599850345859, 24.459951737052, 25.54395978928264, 26.340186320720157, 27.424139446378113, 28.508147392943002, 29.30437377520725, 30.388381657397673]","[140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140, 141, 142, 143, 143, 143, 142, 142, 142, 142, 142, 142, 142, 142]"
573,"['CH3_001_output/center/1479423707042001319.jpg', 'CH3_001_output/center/1479423707292054963.jpg', 'CH3_001_output/center/1479423707442019018.jpg']","[0.00523598771542, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00174532923847, 0.00263490211785, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00349065847695, 0.00523598771542, 0.0069813169539, 0.0069813169539, 0.008726646192370001]","[0.0, 4.384422569376682, 7.348662909007465, 8.432615330998201, 9.228840809044216, 10.312848026679461, 11.39680034106438, 12.19310035898313, 13.277052609859899, 14.361004817991384, 15.157304689397831, 16.24125683185862, 17.037556616916415, 17.8868414813055, 18.970793517716203, 19.767018473322256, 20.851025306227914, 21.81884984215058, 22.707002323124744, 23.791009048237253, 24.58723376999602, 25.6712404322896, 26.75519219007299, 27.55141676817974, 28.63542332051791, 29.431647812004236, 30.515654300549677]","[141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 142, 142, 142]"
574,"['CH3_001_output/center/1479423709092383410.jpg', 'CH3_001_output/center/1479423709292370581.jpg', 'CH3_001_output/center/1479423709492399395.jpg']","[0.0, 0.00174532923847, 0.00174532923847, 0.00901796641466, 0.0188107866521, 0.0299196629195, 0.0381866334914, 0.038397245109099996, 0.038397245109099996, 0.039513751883400006, 0.0334238822084, 0.0307907792142, 0.0264348983677, 0.0156132370004, 0.0069813169539, 0.00288843290277, 0.00174532923847, 0.00115705365347, -0.00464848827724, -0.0162592737463, -0.027618096256499997, -0.029670597985400005, -0.0282638139426, -0.027376569135099997, -0.0233710384846]","[0.0, 3.737761222386477, 7.785947916152804, 8.58217150270935, 9.431467498884231, 10.414998849464636, 11.289205100703484, 12.3732108203331, 13.16943417182163, 14.253384966902756, 15.337390581051684, 16.133613788379865, 17.217619336681366, 18.20542175951624, 19.075857192088712, 20.159862632168565, 20.956085605857716, 22.04003612331684, 23.124032734440853, 23.92025556638761, 25.004260835611305, 26.088211202493987, 26.884433886036916, 27.86177754650692, 28.326989766830348, 29.41094000575176, 30.49494506200875]","[141, 141, 141, 142, 143, 144, 145, 145, 145, 145, 144, 144, 144, 143, 142, 141, 141, 141, 140, 139, 138, 138, 138, 138, 139]"
575,"['CH3_001_output/center/1479423711092643112.jpg', 'CH3_001_output/center/1479423711292759824.jpg', 'CH3_001_output/center/1479423711492769576.jpg']","[-0.00916417714055, -0.00654790752952, -0.00523598771542, -0.00349065847695, -0.00349065847695, 0.00040001729807699995, 0.00174532923847, 0.0069813169539, 0.00996784862076, 0.012217304669299999, 0.012217304669299999, 0.0139626339078, 0.012217304669299999, 0.0143137238748, 0.0157079640776, 0.0157079640776, 0.0157079640776, 0.0153876294958, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.015128779788600001, 0.0162744979493, 0.0191986225545]","[0.0, 3.760398522175992, 7.7131369154995255, 8.486566192841183, 9.33681616550669, 10.420820557952203, 11.217042106774446, 12.301046434621114, 13.384995859853682, 14.18121726241524, 15.265221483162208, 16.061442795791233, 17.145392092129157, 18.229396205959993, 19.025617374487528, 20.109621424688193, 21.11433479385485, 21.911393929874137, 22.76415603441332, 23.56045165153619, 24.644400669799488, 25.728404504772065, 26.524625295521002, 27.60856548540686, 28.4048608729169, 29.48880971932548, 30.57281338472806]","[140, 140, 140, 141, 141, 141, 141, 142, 142, 142, 142, 142, 142, 142, 143, 143, 143, 142, 142, 142, 142, 142, 142, 143, 143]"
576,"['CH3_001_output/center/1479423713143136204.jpg', 'CH3_001_output/center/1479423713343027969.jpg', 'CH3_001_output/center/1479423713543089625.jpg']","[0.00523598771542, 0.00523598771542, 0.00523598771542, 0.0069813169539, 0.008726646192370001, 0.008726646192370001, 0.008726646192370001, 0.0124744238973, 0.017561794577799997, 0.0202255461429, 0.0209439508617, 0.021912592831099996, 0.024434609338599998, 0.0226892810315, 0.0226892810315, 0.020006104957700003, 0.0210151701529, 0.030696407596299997, 0.045648179663899995, 0.068273000746, 0.0802851468325, 0.0776354047175, 0.07155849784610001, 0.07155849784610001, 0.07155849784610001]","[0.0, 3.7604116367274694, 7.793175317456832, 8.217823316616037, 9.301762757862022, 10.149370791124701, 11.164476080710777, 12.196654831857177, 13.03066869430838, 14.114616685713342, 14.910910818210745, 15.994858744349708, 16.791078106714746, 17.87508082937278, 18.9110618220857, 19.658264935155618, 20.51424181533094, 21.310460944582506, 22.394408636242012, 23.190702360555143, 24.27464998902575, 25.070943625138902, 26.15489118884803, 26.951110054640044, 28.035112413884455, 29.07570174572618, 29.556432177509166]","[141, 141, 141, 142, 142, 142, 142, 142, 143, 143, 143, 143, 143, 143, 143, 143, 143, 144, 146, 148, 149, 149, 148, 148, 148]"
577,"['CH3_001_output/center/1479423715193451186.jpg', 'CH3_001_output/center/1479423715443629062.jpg', 'CH3_001_output/center/1479423715643494835.jpg']","[0.0680678412318, 0.0680678412318, 0.0680678412318, 0.066848806414, 0.0673853034629, 0.08100557373970001, 0.08726646006110002, 0.0781442380417, 0.06507048974219999, 0.043277942114199996, 0.0051279641464399995, -0.0375904182535, -0.0719943670418, -0.08793621184530001, -0.0859381537442, -0.0741694872187, -0.053440568114400004, -0.0322921879903, -0.016138199128299998, -0.0115750981598, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308, -0.0104719754308]","[0.0, 4.5807291462851225, 7.681909473938257, 8.765856311996023, 9.562074187313215, 10.64607581934757, 11.442293608789967, 12.238586048602967, 13.087882044747179, 13.88409971733657, 14.680317360518647, 15.764310099285165, 16.560527654033766, 17.317941292464432, 18.16850109087869, 18.964793210990297, 19.761010620352515, 20.845011909236487, 21.641229232072, 22.06587723123223, 23.149823575609755, 23.94611546322112, 24.74233263870261, 25.540404428585546, 26.386371991265015, 27.182589054563017, 27.978806084264882]","[148, 148, 148, 148, 148, 149, 150, 149, 147, 145, 141, 137, 134, 132, 132, 133, 136, 138, 139, 140, 140, 140, 140, 140, 140]"
