,X,steering_angles,travelled_dist,y
2385,"['CH3_002_output/center/1480712641558833815.jpg', 'CH3_002_output/center/1480712641858877701.jpg', 'CH3_002_output/center/1480712642110671388.jpg']","[-0.013768718740000001, -0.0171897536717, -0.0198071586768, -0.0241642113978, -0.025024139040700003, -0.026179939508400002, -0.026179939508400002, -0.026179939508400002, -0.026179939508400002, -0.024434609338599998, -0.023880598875799998, -0.0177748433254, -0.012217304669299999, -0.0104719754308, -0.0069813169539, -0.00181982051358, 0.00225661655896, 0.0066107027849499995, 0.00923216080817, 0.0104719754308, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999, 0.012217304669299999]","[0.0, 4.035212284249473, 7.497782095237043, 7.9224300921235935, 8.71887488585919, 9.515394428352975, 9.940042425258548, 10.736487304934458, 11.161135302761592, 11.957654961504067, 12.754099929675395, 13.178747927672836, 13.97519295442863, 14.399840952304476, 15.196360756231128, 15.992805870952148, 16.417453868848902, 17.47369248337686, 17.50964847084916, 18.489598764498947, 19.36725821132638, 19.791906209832877, 20.58842627595496, 21.013074274382944, 21.809519679598072, 22.606039833640285, 23.030687831566787]","[829, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 829, 829, 829, 830, 830, 831, 831, 831, 831, 831, 831, 831, 831]"
2386,"['CH3_002_output/center/1480712644459283344.jpg', 'CH3_002_output/center/1480712644759345924.jpg', 'CH3_002_output/center/1480712645009373394.jpg']","[-0.0104719754308, -0.008726646192370001, -0.00851142306432, -0.0069813169539, -0.0050265803614899995, -0.00349065847695, -0.00174532923847, -0.00174532923847, -0.00157008708666, 0.0010496280961699998, 0.00192131050371, 0.004518009765, 0.00523598771542, 0.00523598771542, 0.0031915573765700003, -0.0100100658288, -0.024567706042999998, -0.026179939508400002, -0.026061459081200004, -0.024434609338599998, -0.024346434817300002, -0.0182276104566, -0.0138704696906, -0.011263273214, -0.008726646192370001]","[0.0, 4.035155624785322, 7.013264307234671, 7.273865588795811, 8.070386790656086, 8.495034789058725, 9.291481329348004, 9.71611819599755, 10.512639514784624, 10.937287512985883, 11.733734168533346, 12.158382165656183, 12.954828880572856, 13.379476879246495, 14.175998373128566, 14.972445176067902, 15.39709317324211, 16.19361475440003, 16.61826275186368, 17.414709671379832, 17.719355954519227, 18.403755141498433, 18.828403139504235, 19.62492486674876, 20.049572864045658, 20.84601992668259, 21.270667924597184]","[829, 829, 829, 829, 830, 830, 830, 830, 830, 830, 830, 831, 831, 831, 830, 829, 828, 828, 828, 828, 828, 828, 829, 829, 829]"
2387,"['CH3_002_output/center/1480712647659822058.jpg', 'CH3_002_output/center/1480712648059800329.jpg', 'CH3_002_output/center/1480712648410041296.jpg']","[0.014170572370500002, 0.0139626339078, 0.012453506809, 0.0115790534806, 0.007229591011430001, -0.00251252162186, -0.0264345651632, -0.0590072340767, -0.09282574829639999, -0.10471975803400001, -0.103256467075, -0.0965714000397, -0.08612859307229999, -0.07566928244969999, -0.0666351650688, -0.0605370548223, -0.057595863938300004, -0.0558505356312, -0.0558505356312, -0.054458818810999995, -0.054105207324, -0.045378562063, -0.04363323003050001, -0.04363323003050001, -0.0418879017234]","[0.0, 3.8748170563766733, 7.113531878404521, 7.69874426565606, 8.132533761424915, 8.55718175949047, 9.23106811385569, 9.65571611254355, 10.080364110269876, 10.754162213128893, 11.178810210477382, 11.603458209603556, 12.277344700926953, 12.70199269882638, 13.240483674538302, 13.686167385490135, 14.110815384158734, 14.784613656471848, 15.209261654131932, 15.209261654131932, 16.30779631715389, 16.7324443138441, 17.830890724626897, 19.05206199287673, 19.476709990627665, 20.15050850359796, 21.673603086293934]","[832, 832, 831, 831, 831, 830, 827, 824, 821, 820, 820, 820, 822, 823, 823, 824, 824, 825, 825, 825, 825, 826, 826, 826, 826]"
2388,"['CH3_002_output/center/1480712653110725490.jpg', 'CH3_002_output/center/1480712656561270166.jpg', 'CH3_002_output/center/1480712657611459254.jpg']","[0.0885053741084, 0.10885391994999999, 0.136208713505, 0.16403717433, 0.188137249047, 0.207076776593, 0.22252865320999998, 0.23440085443599998, 0.24110612046100002, 0.242600768805, 0.240614379701, 0.238003101056, 0.22689279913899998, 0.22071603696999997, 0.174391005181, 0.116772552538, 0.115191727877, 0.115191727877, 0.12139921358400001, 0.12915436923499998, 0.127409040928, 0.127409040928, 0.12475280042199999, 0.120427720249, 0.114298219816]","[0.0, 4.14472664541705, 7.313656078290523, 7.313656078290523, 7.987544084331693, 8.412192082839038, 8.412192082839038, 8.412192082839038, 8.836840080343705, 8.836840080343705, 9.510639832412888, 9.93528783201786, 9.93528783201786, 9.93528783201786, 11.033735652533656, 11.4583836505813, 12.25490811478973, 13.47599478514059, 14.701317856195354, 14.903662120695184, 16.037834932853162, 16.834284880506754, 18.05545760509412, 18.480105603545713, 19.578553835453448, 20.37500392788978, 21.596176798226995]","[839, 841, 844, 847, 849, 851, 852, 854, 854, 854, 854, 854, 853, 852, 848, 842, 842, 842, 842, 843, 843, 843, 843, 842, 842]"
2389,"['CH3_002_output/center/1480712662112353817.jpg', 'CH3_002_output/center/1480712662562371491.jpg', 'CH3_002_output/center/1480712663012458491.jpg']","[0.0157079640776, 0.0157079640776, 0.0174532923847, 0.017897705775299998, 0.0191986225545, 0.0191986225545, 0.0191986225545, 0.0191986225545, 0.0191986225545, 0.0191986225545, 0.0191986225545, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.0174532923847, 0.018633450365799997, 0.0174532923847, 0.0174532923847, 0.014572997417399999]","[0.0, 3.5407293988023287, 7.383449990452839, 7.808097989757832, 7.808097989757832, 8.604623851552448, 9.02927185010629, 9.02927185010629, 9.825723048463272, 10.250371047678586, 10.92426101756468, 11.348909015923052, 11.440824986831862, 12.192303086199416, 12.616951084109132, 12.616951084109132, 13.41340242736639, 13.83805042615583, 14.511940565995053, 14.936588563776334, 16.03503845209865, 16.88433444980323, 17.68086068958851, 18.47731223675407, 19.729867095316816, 20.154515094632306, 21.140113332270197]","[832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832, 832]"
2390,"['CH3_002_output/center/1480712666113057944.jpg', 'CH3_002_output/center/1480712666463058888.jpg', 'CH3_002_output/center/1480712666763022293.jpg']","[-0.0157079640776, -0.0157079640776, -0.0139974514069, -0.012217304669299999, -0.008726646192370001, -0.008726646192370001, -0.008726646192370001, -0.00791434575664, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.00523598771542, -0.00523598771542, -0.00447371446424, -0.00349065847695, 0.0, 0.00349065847695, 0.00349065847695, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00523598771542, 0.00523598771542]","[0.0, 4.035255444763688, 7.698632213902897, 7.698632213902897, 8.495084983677996, 8.919732982032366, 9.7162605323514, 10.140908532257688, 10.93736142069725, 11.362009418374875, 12.158537086193363, 12.583173951857844, 13.27655825436072, 13.537589813822073, 14.334042848457113, 14.75869084544846, 15.555218658832846, 15.979866656965461, 16.77631980700392, 17.200967805578372, 17.99749573465694, 18.49172869500193, 19.089655337574307, 19.886108634484707, 20.310756632483002, 21.107284707748317, 21.280140610238025]","[829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 829, 830, 830, 830, 830, 830, 830, 830, 831, 831, 831, 831, 831, 831, 831]"
2391,"['CH3_002_output/center/1480712669314682934.jpg', 'CH3_002_output/center/1480712669663666757.jpg', 'CH3_002_output/center/1480712669913627034.jpg']","[0.0191986225545, 0.0191986225545, 0.023515983085099997, 0.0309447330463, 0.0426728659164, 0.054403031120699996, 0.0651160422021, 0.0710775666934, 0.07155849784610001, 0.07155849784610001, 0.07155849784610001, 0.072783258751, 0.0736473689619, 0.09060581967589999, 0.100883044205, 0.0935728365343, 0.08137183961410001, 0.0738601088465, 0.07155849784610001, 0.07155849784610001, 0.0680678412318, 0.0663225129247, 0.060799500367400006, 0.0552924012369, 0.0506145469844]","[0.0, 4.141508284694236, 7.008435805807785, 7.8048902949532994, 8.22953829366682, 9.026067562648937, 9.450715561024392, 10.247170165155826, 10.92106412586663, 11.345712123965603, 12.142166784924118, 12.566814783944661, 13.363269509061702, 13.787917507744215, 14.58444700999902, 15.009095007343369, 15.805549846885938, 16.230197843261596, 17.02672746194831, 17.451375460725178, 18.24783041654223, 18.783610260079556, 19.33206923898601, 20.03703849512237, 20.462243087125284, 21.17015874689144, 21.594795613082418]","[832, 832, 832, 833, 834, 836, 837, 837, 837, 837, 837, 837, 838, 839, 840, 840, 838, 838, 837, 837, 837, 837, 836, 836, 835]"
2392,"['CH3_002_output/center/1480712672414044071.jpg', 'CH3_002_output/center/1480712672714157155.jpg', 'CH3_002_output/center/1480712673013953050.jpg']","[-0.0209566581308, -0.012209396537099999, 1.0451605918e-05, 0.00609483409461, 0.008721292284839999, 0.00787261308697, 0.0069813169539, 0.008726646192370001, 0.008726646192370001, 0.008726646192370001, 0.008726646192370001, 0.008726646192370001, 0.00878709783948, 0.008726646192370001, 0.008726646192370001, 0.0112670190926, 0.013862266033100002, 0.0157079640776, 0.0157079640776, 0.0174532923847, 0.020833740282900002, 0.023436983309, 0.0311757825815, 0.044086418801, 0.0555566214219]","[0.0, 3.6633864916181067, 7.698650389307264, 8.123298388193803, 8.919754623753544, 9.716285611045086, 10.140933609433468, 10.937389932298258, 11.362037929869453, 12.158494310675815, 12.955025442721697, 13.37967344205628, 14.176129911062803, 14.600777909538989, 15.397309160154736, 16.19376571730595, 16.618413716217205, 17.414870329174327, 17.839518328748042, 18.636049723078756, 19.43250642572975, 19.85715442443598, 20.653685907037747, 21.07833390403672, 21.87479072037999, 22.671247570551536, 23.09589556946526]","[828, 829, 830, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 831, 832, 832, 832, 832, 832, 832, 833, 835, 836]"
2393,"['CH3_002_output/center/1480712675314680583.jpg', 'CH3_002_output/center/1480712675614537011.jpg', 'CH3_002_output/center/1480712675864580425.jpg']","[0.0523598790169, 0.0506145469844, 0.0501103004868, 0.047513145392199994, 0.0449094915137, 0.0405352416343, 0.0361934659568, 0.0349065847695, 0.0327066177614, 0.0300932157681, 0.029670597985400005, 0.029670597985400005, 0.029670597985400005, 0.0283566631836, 0.0279252678156, 0.026179939508400002, 0.025752869543, 0.0226892810315, 0.0222870197677, 0.0209439508617, 0.0191986225545, 0.0191986225545, 0.0174532923847, 0.0174532923847, 0.0174532923847]","[0.0, 4.035201427753975, 7.14642795679135, 7.942885882532494, 8.367533879585114, 9.16399186388929, 9.960524597509693, 10.385172597065122, 11.181630667067616, 11.978163490086173, 12.82745948580612, 13.623917671419502, 14.048565669332055, 14.831661250154298, 15.642145798582696, 16.066782664627137, 16.863240997511138, 17.659774079810862, 18.08442207740203, 18.880880497675154, 19.677338948824136, 20.101986947548646, 20.89852017452136, 21.32316817153894, 22.119626737875855, 22.91616005491931, 23.34080805300326]","[835, 835, 835, 835, 835, 834, 834, 834, 833, 833, 833, 833, 833, 833, 833, 833, 833, 832, 832, 832, 832, 832, 832, 832, 832]"
2394,"['CH3_002_output/center/1480712678165084017.jpg', 'CH3_002_output/center/1480712678465088516.jpg', 'CH3_002_output/center/1480712678715188193.jpg']","[0.0349065847695, 0.0366519130766, 0.0366519130766, 0.0366519130766, 0.0319274807691, 0.0183492512682, -0.007024777836130001, -0.0281268989108, -0.033161256462300004, -0.0330707339625, -0.0304758682969, -0.019042572318799997, -0.0157079640776, -0.0193042150403, -0.028021862670999997, -0.0349065847695, -0.0349065847695, -0.033161256462300004, -0.033161256462300004, -0.033161256462300004, -0.033161256462300004, -0.033161256462300004, -0.033161256462300004, -0.033161256462300004, -0.033161256462300004]","[0.0, 4.035271743145997, 7.274021013947792, 8.07048062679556, 8.495128625532296, 9.291663019825753, 10.088122721694866, 10.512770720498184, 11.309230477473111, 12.105764989322092, 12.530412986368745, 13.32687283368773, 14.006026885748579, 14.45438677073328, 15.250846703586038, 15.675494701472394, 16.471954695526357, 17.268489439058914, 17.693137437817896, 18.489597516484686, 19.286132347753593, 19.71078034531967, 20.5072405126405, 20.985620653554047, 21.60692638116624, 22.403461358463364, 22.828109356087406]","[834, 834, 834, 834, 833, 832, 829, 827, 827, 827, 827, 828, 829, 828, 827, 827, 827, 827, 827, 827, 827, 827, 827, 827, 827]"
2395,"['CH3_002_output/center/1480712681015634506.jpg', 'CH3_002_output/center/1480712681265561064.jpg', 'CH3_002_output/center/1480712681568580088.jpg']","[0.0104719754308, 0.0098431632639, 0.005468615061369999, 0.00222292530415, -0.0047134054846899994, -0.0140353346009, -0.0221454467201, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.0226892810315, -0.021292776249599996, -0.0141897409308, 0.000281945005403, 0.0154683109241, 0.028920088566900003, 0.0349065847695, 0.0349065847695]","[0.0, 3.6106416040349543, 7.6458571829033755, 8.070505181555633, 8.867041237362788, 9.663502596134844, 10.088150593964052, 10.884686735937935, 11.681148184576163, 12.105785050948967, 12.90224655789998, 13.689761749827031, 14.114544205974171, 14.963012416249134, 15.695744441523596, 16.531781871930637, 17.335542329148385, 18.13155578750957, 18.556204117297668, 19.352740638930037, 20.149202465466477, 20.57385046387392, 21.37038707127963, 22.16684898560331, 22.591496982667188, 23.387958954096685, 24.18173277663879]","[831, 831, 831, 830, 830, 829, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 828, 829, 830, 832, 833, 834, 834]"
2396,"['CH3_002_output/center/1480712683766025392.jpg', 'CH3_002_output/center/1480712684016042036.jpg', 'CH3_002_output/center/1480712684266232887.jpg']","[-0.015127539597700001, -0.015428591090000002, -0.00821658162505, 0.0178192677572, 0.0540754039422, 0.08482462527760001, 0.09250245243310001, 0.0902426400928, 0.0787032066901, 0.06214392205369999, 0.0530062075625, 0.0506145469844, 0.0506145469844, 0.04867671955490001, 0.0460762383035, 0.0414920861966, 0.032300338382099995, 0.027772008698400002, 0.026179939508400002, 0.026179939508400002, 0.026179939508400002, 0.026179939508400002, 0.0251696757337, 0.0225559847432, 0.0199353625402]","[0.0, 3.5154165095936296, 7.0295621073221595, 7.826025097243325, 8.250673094417195, 9.04713614661492, 9.843673947889506, 10.268321946088196, 11.064785083373915, 11.861322972054099, 12.391100489498609, 13.39499865002369, 14.191461931161015, 14.987999965875048, 15.412647964637403, 16.209111334320614, 17.00564945683446, 17.4302974547744, 18.226760913086114, 19.023224400285983, 19.447872398142476, 20.532054578970182, 21.328518179729826, 21.753155045869494, 22.549693430240534, 23.34615711884509, 24.142620838414103]","[829, 829, 829, 832, 836, 839, 839, 839, 838, 836, 835, 835, 835, 835, 835, 834, 833, 833, 833, 833, 833, 833, 833, 832, 832]"
2397,"['CH3_002_output/center/1480712686466560429.jpg', 'CH3_002_output/center/1480712686716541823.jpg', 'CH3_002_output/center/1480712686966646408.jpg']","[-0.07853981852530001, -0.07853981852530001, -0.07853981852530001, -0.0751392717608, -0.06903949905180001, -0.061316159469300004, -0.05510254725319999, -0.0507616154596, -0.0471238903701, -0.043792822127, -0.036265397078, -0.0248868820837, -0.014289189144899999, -0.007141401736430001, -0.00523598771542, -0.00366644253287, -0.00174532923847, -0.00174532923847, -0.00174532923847, -0.000189515314712, 0.00174532923847, 0.00174532923847, 0.00414808303137, 0.00523598771542, 0.00523598771542]","[0.0, 3.5035831801712662, 7.114233178339683, 8.198361316804322, 8.623009314720584, 9.419474112048123, 10.216013660631859, 10.64066165868334, 11.437126540959545, 12.313767081343864, 13.294986961182556, 13.719634958663713, 14.51609998844937, 15.312639770195812, 15.737287768224677, 16.623352833882365, 17.59398108498404, 18.390446290266027, 18.81509428813539, 19.611559548608543, 20.40809956410866, 21.002052393850242, 21.95935023057439, 22.75589036192593, 23.552355798764868, 23.97700379709137, 24.773469290251253]","[822, 822, 822, 823, 823, 824, 825, 825, 825, 826, 827, 828, 829, 829, 830, 830, 830, 830, 830, 830, 830, 830, 831, 831, 831]"
2398,"['CH3_002_output/center/1480712689067015977.jpg', 'CH3_002_output/center/1480712689317058161.jpg', 'CH3_002_output/center/1480712689567093315.jpg']","[-0.035804604388399996, -0.0414634486226, -0.0414503896486, -0.0388254389338, -0.0379690454522, -0.0366519130766, -0.0366519130766, -0.0366519130766, -0.035317936427800005, -0.035380706928500004, -0.034514377412, -0.033161256462300004, -0.0314159281552, -0.0314159281552, -0.027218282579200004, -0.020274887396799997, -0.013625730074799999, -0.009274063065360001, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539, -0.0069813169539]","[0.0, 3.575312789991532, 7.185900984488844, 8.035196982180974, 8.83173821890404, 9.628204764616026, 10.052852762584962, 10.849319362508101, 11.645860717389194, 12.22664944158784, 12.733983737098422, 13.678278123663198, 14.588860678663123, 15.01349754486906, 15.809964380547333, 16.6065059676084, 17.03115396573491, 17.827620889707397, 18.62416256204256, 19.048810560043766, 19.8452775695878, 20.929407420883823, 21.354055419842684, 22.15059726953288, 22.947064422204036, 23.371712419602716, 24.168254356729427]","[827, 826, 826, 826, 826, 826, 826, 826, 827, 827, 827, 827, 827, 827, 827, 828, 829, 829, 829, 829, 829, 829, 829, 829, 829]"
